,TF,Target,Label
391,96,3,1
392,96,398,1
393,96,176,1
394,96,579,1
395,96,208,1
396,96,134,1
397,96,58,1
398,96,589,1
399,96,505,1
400,96,590,1
401,96,249,1
402,96,407,1
403,96,412,1
404,96,253,1
405,96,521,1
406,96,152,1
407,96,236,1
408,96,365,1
409,96,530,1
410,96,543,1
411,96,268,1
412,96,234,1
413,96,144,1
414,96,561,1
415,96,368,1
416,96,91,1
417,96,102,1
418,96,581,1
419,96,20,1
420,96,252,1
421,96,457,1
422,96,612,1
423,96,222,1
424,96,492,1
425,96,218,1
426,96,95,1
427,96,342,1
428,96,523,1
429,96,618,1
430,96,274,1
431,96,432,1
432,96,139,1
433,96,405,1
434,96,321,1
435,96,467,1
436,96,129,1
437,96,115,1
438,96,183,1
439,96,179,1
440,96,506,1
441,96,528,1
442,96,512,1
443,96,496,1
444,96,5,1
445,96,324,1
446,96,186,1
447,96,629,1
448,96,200,1
449,96,68,1
450,96,343,1
451,96,391,1
452,96,25,1
453,96,558,1
454,96,344,1
455,96,357,1
456,96,34,1
457,96,247,1
458,96,348,1
459,96,181,1
460,96,302,1
461,96,588,1
462,96,527,1
463,96,79,1
464,96,550,1
465,96,580,1
466,96,591,1
467,96,404,1
468,96,288,1
469,96,80,1
470,96,296,1
471,96,621,1
472,96,426,1
473,96,283,1
474,96,524,1
475,96,477,1
476,96,169,1
477,96,519,1
478,96,61,1
479,96,107,1
480,96,23,1
481,96,81,1
482,96,452,1
483,96,128,1
484,96,458,1
485,96,47,1
486,96,520,1
487,96,92,1
488,96,153,1
489,96,488,1
490,96,207,1
491,96,318,1
492,96,313,1
493,96,258,1
494,96,29,1
495,96,322,1
496,96,88,1
497,96,358,1
498,96,598,1
499,96,566,1
500,96,260,1
501,96,254,1
502,96,120,1
503,96,367,1
504,96,485,1
505,96,599,1
506,96,293,1
507,96,413,1
508,96,562,1
509,96,497,1
510,96,514,1
511,96,135,1
512,96,544,1
513,96,201,1
514,96,529,1
515,96,114,1
516,96,117,1
517,96,419,1
518,96,334,1
519,96,605,1
520,96,205,1
521,96,538,1
522,96,570,1
523,96,443,1
524,96,277,1
525,96,42,1
526,96,361,1
527,96,472,1
528,96,273,1
529,96,328,1
530,96,559,1
531,96,281,1
532,96,339,1
533,96,437,1
534,96,57,1
535,96,608,1
536,96,350,1
537,96,399,1
538,96,503,1
539,96,491,1
540,96,21,1
541,96,31,1
542,96,142,1
543,96,442,1
544,96,125,1
545,96,295,1
546,96,300,1
547,96,9,1
548,96,164,1
549,96,217,1
550,96,22,1
551,96,481,1
552,96,554,1
553,96,323,1
554,96,147,1
555,96,444,1
556,96,482,1
557,96,424,1
558,96,63,1
559,96,364,1
560,96,172,1
561,96,191,1
562,96,616,1
563,96,421,1
564,96,410,1
565,96,77,1
566,96,337,1
567,96,517,1
568,96,304,1
569,96,576,1
570,96,50,1
571,96,428,1
572,96,346,1
573,96,315,1
574,96,611,1
575,96,226,1
576,96,518,1
577,96,340,1
578,96,338,1
579,96,356,1
580,96,501,1
581,96,468,1
582,96,278,1
583,96,545,1
584,96,106,1
585,96,560,1
586,96,251,1
587,96,224,1
588,96,434,1
589,96,257,1
590,96,196,1
591,96,446,1
592,96,60,1
593,96,347,1
594,96,427,1
595,96,0,1
596,96,396,1
597,96,26,1
598,96,244,1
599,96,93,1
600,96,409,1
601,96,378,1
602,96,67,1
603,96,533,1
604,96,548,1
605,96,72,1
606,96,27,1
607,96,90,1
608,96,167,1
609,96,151,1
610,96,462,1
611,96,171,1
612,96,301,1
613,96,319,1
614,96,18,1
615,96,411,1
616,96,280,1
617,96,160,1
618,96,202,1
619,96,587,1
620,96,326,1
621,96,569,1
622,96,56,1
623,96,369,1
624,96,219,1
625,96,526,1
626,96,177,1
627,96,450,1
628,96,627,1
629,96,500,1
630,96,595,1
631,96,155,1
632,96,109,1
633,96,455,1
634,96,245,1
635,96,187,1
636,96,267,1
637,125,611,1
638,125,280,1
639,125,37,1
640,125,170,1
641,125,540,1
642,125,258,1
643,125,96,1
644,125,523,1
645,125,252,1
646,125,554,1
647,125,94,1
648,125,139,1
649,125,158,1
650,125,157,1
651,125,577,1
652,125,286,1
653,125,332,1
654,125,595,1
655,125,448,1
656,125,266,1
657,125,490,1
658,125,201,1
659,125,231,1
660,125,339,1
661,125,330,1
662,125,285,1
663,125,64,1
664,125,14,1
665,125,2,1
666,125,153,1
667,125,357,1
668,125,103,1
669,125,261,1
670,125,418,1
671,125,463,1
672,125,272,1
673,125,419,1
674,125,609,1
675,125,518,1
676,125,86,1
677,125,526,1
678,125,194,1
679,125,119,1
680,125,127,1
681,125,269,1
682,125,318,1
683,125,369,1
684,125,225,1
685,125,9,1
686,125,626,1
687,125,438,1
688,125,234,1
689,125,466,1
690,125,428,1
691,125,24,1
692,125,3,1
693,125,504,1
694,125,345,1
695,125,185,1
696,125,21,1
697,125,401,1
698,125,517,1
699,125,210,1
700,125,300,1
701,125,514,1
702,125,416,1
703,125,303,1
704,125,156,1
705,125,329,1
706,125,384,1
707,125,373,1
708,125,575,1
709,125,108,1
710,125,256,1
711,125,582,1
712,125,391,1
713,125,356,1
714,125,228,1
715,125,32,1
716,125,288,1
717,125,98,1
718,125,129,1
719,125,106,1
720,125,167,1
721,125,240,1
722,125,130,1
723,125,470,1
724,125,91,1
725,125,331,1
726,125,496,1
727,125,431,1
728,125,133,1
729,125,608,1
730,125,84,1
731,125,324,1
732,125,26,1
733,125,6,1
734,125,511,1
735,125,467,1
736,125,81,1
737,125,140,1
738,125,17,1
739,125,528,1
740,125,362,1
741,125,333,1
742,125,93,1
743,125,423,1
744,125,462,1
745,125,44,1
746,125,478,1
747,125,618,1
748,125,268,1
749,125,355,1
750,125,617,1
751,125,560,1
752,125,62,1
753,125,54,1
754,125,23,1
755,125,163,1
756,125,521,1
757,125,169,1
758,125,251,1
759,125,363,1
760,125,30,1
761,125,592,1
762,125,548,1
763,125,545,1
764,125,396,1
765,125,472,1
766,125,208,1
767,125,207,1
768,125,95,1
769,125,82,1
770,125,165,1
771,125,199,1
772,125,340,1
773,125,424,1
774,125,0,1
775,125,498,1
776,125,327,1
777,125,367,1
778,125,381,1
779,125,243,1
780,125,542,1
781,125,323,1
782,125,354,1
783,125,66,1
784,125,312,1
785,125,529,1
786,125,539,1
787,125,7,1
788,125,255,1
789,125,224,1
790,125,405,1
791,125,10,1
792,125,77,1
793,125,287,1
794,125,131,1
795,125,427,1
796,125,12,1
797,125,346,1
798,125,544,1
799,125,73,1
800,125,386,1
801,125,200,1
802,125,191,1
803,125,295,1
804,125,459,1
805,125,549,1
806,125,589,1
807,125,294,1
808,125,336,1
809,125,502,1
810,125,215,1
811,125,70,1
812,125,219,1
813,125,160,1
814,125,282,1
815,125,446,1
816,125,485,1
817,125,121,1
818,125,173,1
819,125,430,1
820,125,489,1
821,125,586,1
822,125,296,1
823,125,508,1
824,125,468,1
825,125,187,1
826,125,284,1
827,125,338,1
828,125,500,1
829,125,60,1
830,125,235,1
831,125,53,1
832,125,620,1
833,125,588,1
834,125,513,1
835,125,437,1
836,125,538,1
837,125,196,1
838,125,166,1
839,125,36,1
840,125,175,1
841,125,605,1
842,125,20,1
843,125,13,1
844,125,552,1
845,125,245,1
846,125,38,1
847,125,214,1
848,125,395,1
849,125,56,1
850,125,556,1
851,125,411,1
852,125,146,1
853,125,218,1
854,125,579,1
855,125,379,1
856,125,399,1
857,125,398,1
858,125,4,1
859,125,445,1
860,125,309,1
861,125,348,1
862,125,229,1
863,125,326,1
864,125,557,1
865,125,414,1
866,125,15,1
867,125,558,1
868,125,590,1
869,125,621,1
870,125,527,1
871,125,603,1
872,125,607,1
873,125,193,1
874,125,5,1
875,125,571,1
876,125,291,1
877,125,278,1
878,125,117,1
879,125,177,1
880,125,233,1
881,125,313,1
882,125,361,1
883,125,397,1
884,125,273,1
885,125,566,1
886,125,610,1
887,125,415,1
888,125,543,1
889,125,614,1
890,125,408,1
891,125,115,1
892,125,277,1
893,125,61,1
894,125,417,1
895,125,389,1
896,125,242,1
897,125,425,1
898,125,320,1
899,125,451,1
900,125,628,1
901,125,301,1
902,125,111,1
903,125,176,1
904,125,112,1
905,125,100,1
906,125,616,1
907,125,537,1
908,125,435,1
909,125,479,1
910,125,271,1
911,125,601,1
912,125,370,1
913,125,321,1
914,125,550,1
915,125,342,1
916,125,365,1
917,125,249,1
918,125,567,1
919,125,192,1
920,125,352,1
921,125,181,1
922,125,281,1
923,125,580,1
924,125,444,1
925,125,283,1
926,125,35,1
927,125,497,1
928,125,378,1
929,125,152,1
930,125,19,1
931,125,58,1
932,125,79,1
933,125,402,1
934,125,275,1
935,125,631,1
936,125,406,1
937,145,244,1
938,145,546,1
939,145,123,1
940,145,390,1
941,145,13,1
942,145,59,1
943,145,595,1
944,145,450,1
945,145,211,1
946,145,481,1
947,145,415,1
948,145,134,1
949,145,501,1
950,145,526,1
951,145,530,1
952,145,252,1
953,145,247,1
954,145,387,1
955,145,62,1
956,145,543,1
957,145,554,1
958,145,408,1
959,145,271,1
960,145,229,1
961,145,345,1
962,145,286,1
963,145,578,1
964,145,45,1
965,145,609,1
966,145,592,1
967,145,174,1
968,145,507,1
969,145,121,1
970,145,601,1
971,145,405,1
972,145,603,1
973,145,0,1
974,145,540,1
975,145,452,1
976,145,342,1
977,145,611,1
978,145,108,1
979,145,5,1
980,145,511,1
981,145,299,1
982,145,320,1
983,145,76,1
984,145,278,1
985,145,325,1
986,145,110,1
987,145,330,1
988,145,27,1
989,145,54,1
990,145,82,1
991,145,226,1
992,145,583,1
993,145,261,1
994,145,43,1
995,145,202,1
996,145,309,1
997,145,508,1
998,145,449,1
999,145,205,1
1000,145,493,1
1001,145,66,1
1002,145,238,1
1003,145,430,1
1004,145,81,1
1005,145,160,1
1006,145,152,1
1007,145,624,1
1008,145,331,1
1009,145,10,1
1010,145,559,1
1011,145,498,1
1012,145,447,1
1013,145,489,1
1014,145,250,1
1015,145,439,1
1016,145,365,1
1017,145,136,1
1018,145,180,1
1019,145,14,1
1020,145,312,1
1021,145,146,1
1022,145,618,1
1023,145,444,1
1024,145,25,1
1025,145,281,1
1026,145,198,1
1027,145,24,1
1028,145,176,1
1029,145,473,1
1030,145,294,1
1031,145,53,1
1032,145,73,1
1033,145,614,1
1034,145,575,1
1035,145,245,1
1036,145,96,1
1037,145,505,1
1038,145,486,1
1039,145,251,1
1040,145,240,1
1041,145,242,1
1042,145,522,1
1043,145,35,1
1044,145,301,1
1045,145,561,1
1046,145,378,1
1047,145,7,1
1048,145,386,1
1049,145,616,1
1050,145,584,1
1051,145,107,1
1052,145,288,1
1053,145,26,1
1054,145,631,1
1055,145,451,1
1056,145,41,1
1057,145,459,1
1058,145,119,1
1059,145,47,1
1060,145,192,1
1061,145,215,1
1062,145,95,1
1063,145,17,1
1064,145,589,1
1065,145,480,1
1066,145,596,1
1067,145,599,1
1068,145,117,1
1069,145,15,1
1070,145,564,1
1071,145,492,1
1072,145,284,1
1073,145,12,1
1074,145,235,1
1075,145,156,1
1076,145,128,1
1077,145,593,1
1078,145,4,1
1079,145,516,1
1080,145,414,1
1081,145,621,1
1082,145,549,1
1083,145,314,1
1084,145,432,1
1085,145,93,1
1086,145,306,1
1087,145,469,1
1088,145,350,1
1089,145,620,1
1090,145,457,1
1091,145,106,1
1092,145,118,1
1093,150,29,1
1094,150,91,1
1095,150,285,1
1096,150,337,1
1097,150,102,1
1098,150,603,1
1099,150,367,1
1100,150,176,1
1101,150,217,1
1102,150,565,1
1103,150,240,1
1104,150,374,1
1105,150,129,1
1106,150,380,1
1107,150,364,1
1108,150,507,1
1109,150,25,1
1110,150,252,1
1111,150,6,1
1112,150,348,1
1113,150,499,1
1114,150,231,1
1115,150,94,1
1116,150,597,1
1117,150,41,1
1118,150,8,1
1119,150,415,1
1120,150,516,1
1121,150,111,1
1122,150,344,1
1123,150,455,1
1124,150,19,1
1125,150,510,1
1126,150,546,1
1127,150,614,1
1128,150,9,1
1129,150,333,1
1130,150,533,1
1131,150,402,1
1132,150,321,1
1133,150,408,1
1134,150,482,1
1135,150,145,1
1136,150,334,1
1137,150,542,1
1138,150,459,1
1139,150,322,1
1140,150,209,1
1141,150,235,1
1142,150,465,1
1143,150,276,1
1144,150,279,1
1145,150,206,1
1146,150,602,1
1147,150,12,1
1148,150,80,1
1149,150,113,1
1150,150,63,1
1151,150,40,1
1152,150,202,1
1153,150,153,1
1154,150,339,1
1155,150,567,1
1156,150,618,1
1157,150,0,1
1158,150,165,1
1159,150,467,1
1160,150,532,1
1161,150,230,1
1162,150,363,1
1163,150,427,1
1164,150,324,1
1165,150,257,1
1166,150,114,1
1167,150,1,1
1168,150,156,1
1169,150,503,1
1170,150,400,1
1171,150,446,1
1172,150,245,1
1173,150,215,1
1174,150,295,1
1175,150,579,1
1176,150,325,1
1177,150,71,1
1178,150,281,1
1179,150,57,1
1180,150,112,1
1181,150,303,1
1182,150,404,1
1183,150,97,1
1184,150,504,1
1185,150,85,1
1186,150,133,1
1187,150,390,1
1188,150,33,1
1189,150,419,1
1190,150,169,1
1191,150,486,1
1192,150,448,1
1193,150,266,1
1194,150,5,1
1195,150,537,1
1196,150,548,1
1197,150,572,1
1198,150,93,1
1199,150,362,1
1200,150,381,1
1201,150,610,1
1202,150,135,1
1203,150,515,1
1204,150,581,1
1205,150,611,1
1206,150,158,1
1207,150,588,1
1208,150,480,1
1209,150,246,1
1210,150,418,1
1211,150,267,1
1212,150,152,1
1213,150,72,1
1214,150,189,1
1215,150,387,1
1216,150,75,1
1217,150,4,1
1218,150,116,1
1219,150,315,1
1220,150,369,1
1221,150,463,1
1222,150,609,1
1223,150,27,1
1224,150,420,1
1225,150,439,1
1226,150,17,1
1227,150,401,1
1228,150,543,1
1229,150,10,1
1230,150,346,1
1231,150,596,1
1232,150,125,1
1233,150,51,1
1234,150,224,1
1235,150,583,1
1236,150,549,1
1237,150,197,1
1238,150,69,1
1239,150,31,1
1240,150,595,1
1241,150,368,1
1242,150,373,1
1243,150,469,1
1244,150,201,1
1245,150,607,1
1246,150,119,1
1247,150,254,1
1248,150,594,1
1249,150,551,1
1250,150,365,1
1251,150,526,1
1252,150,3,1
1253,150,226,1
1254,150,631,1
1255,150,47,1
1256,150,352,1
1257,150,243,1
1258,150,301,1
1259,150,569,1
1260,150,311,1
1261,150,589,1
1262,150,394,1
1263,150,120,1
1264,150,286,1
1265,150,399,1
1266,150,343,1
1267,150,502,1
1268,150,232,1
1269,150,626,1
1270,150,310,1
1271,150,24,1
1272,150,621,1
1273,150,288,1
1274,150,290,1
1275,150,234,1
1276,150,477,1
1277,150,241,1
1278,150,255,1
1279,150,106,1
1280,150,495,1
1281,150,261,1
1282,150,475,1
1283,150,354,1
1284,150,305,1
1285,150,13,1
1286,150,86,1
1287,150,623,1
1288,150,225,1
1289,150,164,1
1290,150,95,1
1291,150,366,1
1292,150,578,1
1293,150,349,1
1294,150,68,1
1295,150,208,1
1296,150,84,1
1297,150,214,1
1298,150,108,1
1299,150,142,1
1300,150,582,1
1301,150,558,1
1302,150,173,1
1303,150,318,1
1304,150,89,1
1305,150,620,1
1306,150,591,1
1307,150,272,1
1308,150,378,1
1309,150,253,1
1310,150,56,1
1311,150,524,1
1312,150,275,1
1313,150,451,1
1314,150,601,1
1315,150,73,1
1316,150,476,1
1317,150,227,1
1318,150,180,1
1319,150,34,1
1320,150,287,1
1321,150,115,1
1322,150,449,1
1323,150,335,1
1324,150,506,1
1325,150,484,1
1326,150,520,1
1327,150,198,1
1328,150,445,1
1329,150,20,1
1330,150,44,1
1331,150,28,1
1332,150,238,1
1333,150,358,1
1334,150,593,1
1335,150,407,1
1336,150,282,1
1337,150,540,1
1338,150,273,1
1339,150,74,1
1340,150,331,1
1341,150,64,1
1342,150,604,1
1343,150,397,1
1344,150,541,1
1345,150,306,1
1346,150,487,1
1347,150,107,1
1348,150,212,1
1349,150,539,1
1350,150,161,1
1351,150,438,1
1352,150,586,1
1353,150,181,1
1354,150,413,1
1355,150,577,1
1356,150,494,1
1357,150,317,1
1358,150,417,1
1359,150,308,1
1360,150,347,1
1361,150,195,1
1362,150,280,1
1363,150,294,1
1364,150,434,1
1365,150,398,1
1366,150,298,1
1367,150,342,1
1368,150,262,1
1369,150,314,1
1370,150,529,1
1371,150,185,1
1372,150,166,1
1373,150,379,1
1374,150,491,1
1375,150,98,1
1376,150,136,1
1377,150,118,1
1378,150,345,1
1379,150,505,1
1380,150,489,1
1381,150,316,1
1382,150,336,1
1383,150,309,1
1384,150,11,1
1385,150,428,1
1386,150,134,1
1387,150,233,1
1388,150,566,1
1389,150,90,1
1390,150,126,1
1391,150,492,1
1392,150,573,1
1393,150,46,1
1394,150,239,1
1395,150,297,1
1396,150,481,1
1397,150,37,1
1398,150,625,1
1399,150,600,1
1400,150,327,1
1401,150,193,1
1402,150,304,1
1403,150,563,1
1404,150,26,1
1405,150,15,1
1406,150,426,1
1407,150,60,1
1408,150,570,1
1409,150,149,1
1410,150,384,1
1411,150,302,1
1412,150,512,1
1413,150,229,1
1414,150,359,1
1415,150,560,1
1416,150,388,1
1417,150,22,1
1418,150,501,1
1419,150,101,1
1420,150,630,1
1421,150,247,1
1422,150,312,1
1423,150,470,1
1424,150,268,1
1425,150,391,1
1426,150,328,1
1427,150,50,1
1428,150,151,1
1429,150,124,1
1430,150,263,1
1431,150,293,1
1432,150,274,1
1433,150,38,1
1434,150,338,1
1435,150,564,1
1436,150,100,1
1437,150,117,1
1438,150,432,1
1439,150,361,1
1440,150,437,1
1441,150,557,1
1442,150,527,1
1443,150,177,1
1444,150,278,1
1445,150,472,1
1446,150,256,1
1447,150,76,1
1448,150,485,1
1449,150,291,1
1450,150,522,1
1451,150,79,1
1452,150,191,1
1453,150,65,1
1454,150,143,1
1455,150,192,1
1456,150,615,1
1457,150,605,1
1458,150,598,1
1459,150,433,1
1460,150,16,1
1461,150,109,1
1462,150,584,1
1463,150,54,1
1464,150,395,1
1465,150,172,1
1466,150,23,1
1467,150,528,1
1468,150,147,1
1469,150,146,1
1470,150,493,1
1471,150,59,1
1472,150,351,1
1473,150,370,1
1474,150,299,1
1475,150,70,1
1476,150,353,1
1477,150,313,1
1478,150,66,1
1479,150,58,1
1480,150,576,1
1481,150,412,1
1482,150,175,1
1483,150,574,1
1484,150,30,1
1485,150,500,1
1486,150,332,1
1487,150,585,1
1488,150,131,1
1489,150,340,1
1490,150,616,1
1491,150,457,1
1492,150,82,1
1493,150,163,1
1494,160,152,1
1495,160,228,1
1496,160,548,1
1497,160,411,1
1498,160,2,1
1499,160,327,1
1500,160,364,1
1501,160,123,1
1502,160,269,1
1503,160,162,1
1504,160,520,1
1505,160,176,1
1506,160,465,1
1507,160,304,1
1508,160,57,1
1509,160,173,1
1510,160,501,1
1511,160,240,1
1512,160,627,1
1513,160,67,1
1514,160,595,1
1515,160,286,1
1516,160,426,1
1517,160,300,1
1518,160,245,1
1519,160,575,1
1520,160,615,1
1521,160,407,1
1522,160,348,1
1523,160,157,1
1524,160,469,1
1525,160,15,1
1526,160,621,1
1527,160,77,1
1528,160,38,1
1529,160,529,1
1530,160,17,1
1531,160,506,1
1532,160,37,1
1533,160,500,1
1534,160,246,1
1535,160,174,1
1536,160,450,1
1537,160,112,1
1538,160,222,1
1539,160,609,1
1540,160,32,1
1541,160,491,1
1542,160,404,1
1543,160,399,1
1544,160,629,1
1545,160,391,1
1546,160,432,1
1547,160,423,1
1548,160,549,1
1549,160,331,1
1550,160,250,1
1551,160,395,1
1552,160,366,1
1553,160,30,1
1554,160,114,1
1555,160,523,1
1556,160,329,1
1557,160,297,1
1558,160,428,1
1559,160,24,1
1560,160,617,1
1561,160,50,1
1562,160,350,1
1563,160,562,1
1564,160,44,1
1565,160,389,1
1566,160,397,1
1567,160,309,1
1568,160,0,1
1569,160,392,1
1570,160,559,1
1571,160,205,1
1572,160,416,1
1573,160,522,1
1574,160,577,1
1575,160,597,1
1576,160,630,1
1577,160,603,1
1578,160,108,1
1579,160,151,1
1580,160,314,1
1581,160,48,1
1582,160,546,1
1583,160,231,1
1584,160,565,1
1585,160,29,1
1586,160,98,1
1587,160,430,1
1588,160,610,1
1589,160,434,1
1590,160,196,1
1591,160,295,1
1592,160,585,1
1593,160,354,1
1594,160,301,1
1595,160,528,1
1596,160,445,1
1597,160,307,1
1598,160,421,1
1599,160,31,1
1600,160,556,1
1601,160,58,1
1602,160,215,1
1603,160,70,1
1604,160,420,1
1605,160,166,1
1606,160,372,1
1607,160,79,1
1608,160,582,1
1609,160,438,1
1610,160,96,1
1611,160,180,1
1612,160,83,1
1613,160,47,1
1614,160,7,1
1615,160,134,1
1616,160,55,1
1617,160,251,1
1618,160,268,1
1619,160,185,1
1620,160,481,1
1621,160,508,1
1622,160,252,1
1623,160,54,1
1624,160,209,1
1625,160,93,1
1626,160,261,1
1627,160,87,1
1628,160,69,1
1629,160,415,1
1630,160,116,1
1631,160,605,1
1632,160,51,1
1633,160,539,1
1634,160,130,1
1635,160,28,1
1636,160,332,1
1637,160,454,1
1638,160,448,1
1639,160,502,1
1640,160,456,1
1641,160,111,1
1642,160,241,1
1643,160,189,1
1644,160,190,1
1645,160,368,1
1646,160,446,1
1647,160,91,1
1648,160,442,1
1649,160,6,1
1650,160,417,1
1651,160,626,1
1652,160,299,1
1653,160,631,1
1654,160,558,1
1655,160,27,1
1656,160,210,1
1657,160,128,1
1658,160,330,1
1659,160,542,1
1660,160,49,1
1661,160,363,1
1662,160,470,1
1663,160,412,1
