,TF,Target,Label
163,1,576,1
164,1,258,1
165,1,146,1
166,1,137,1
167,1,664,1
168,1,636,1
169,1,435,1
170,1,71,1
171,1,444,1
172,1,480,1
173,1,403,1
174,1,245,1
175,1,202,1
176,1,465,1
177,1,648,1
178,1,607,1
179,1,416,1
180,1,502,1
181,1,247,1
182,1,497,1
183,1,200,1
184,1,12,1
185,1,15,1
186,1,586,1
187,1,175,1
188,1,623,1
189,1,190,1
190,1,459,1
191,1,531,1
192,1,628,1
193,1,178,1
194,1,365,1
195,1,356,1
196,1,611,1
197,1,272,1
198,1,478,1
199,1,669,1
200,1,425,1
201,1,132,1
202,1,430,1
203,1,87,1
204,1,140,1
205,1,498,1
206,1,624,1
207,1,549,1
208,1,508,1
209,1,486,1
210,1,679,1
211,1,503,1
212,1,213,1
213,1,330,1
214,1,288,1
215,1,98,1
216,1,163,1
217,1,358,1
218,1,309,1
219,1,563,1
220,1,525,1
221,1,253,1
222,1,39,1
223,1,558,1
224,1,697,1
225,1,590,1
226,1,414,1
227,1,447,1
228,1,539,1
229,1,530,1
230,1,259,1
231,1,415,1
232,1,448,1
233,1,698,1
234,1,513,1
235,1,81,1
236,1,471,1
237,1,292,1
238,1,670,1
239,1,353,1
240,1,412,1
241,1,25,1
242,1,457,1
243,1,526,1
244,1,661,1
245,1,543,1
246,1,116,1
247,1,198,1
248,1,454,1
249,1,160,1
250,1,401,1
251,1,544,1
252,1,50,1
253,1,54,1
254,1,676,1
255,1,629,1
256,1,23,1
257,1,162,1
258,1,550,1
259,1,470,1
260,1,592,1
261,1,458,1
262,1,615,1
263,12,355,1
264,12,521,1
265,12,494,1
266,12,122,1
267,12,608,1
268,12,184,1
269,12,680,1
270,12,180,1
271,12,36,1
272,12,638,1
273,12,460,1
274,12,282,1
275,12,689,1
276,12,339,1
277,12,434,1
278,12,692,1
279,12,104,1
280,12,331,1
281,12,381,1
282,12,100,1
283,12,318,1
284,12,683,1
285,12,524,1
286,12,420,1
287,12,487,1
288,12,127,1
289,12,170,1
290,12,280,1
291,12,258,1
292,12,476,1
293,12,517,1
294,12,479,1
295,12,373,1
296,12,132,1
297,12,419,1
298,12,644,1
299,12,441,1
300,12,1,1
301,12,478,1
302,12,219,1
303,12,9,1
304,12,461,1
305,12,540,1
306,12,53,1
307,12,426,1
308,12,500,1
309,12,341,1
310,12,70,1
311,12,88,1
312,12,176,1
313,12,48,1
314,12,304,1
315,12,600,1
316,12,162,1
317,12,574,1
318,12,124,1
319,12,505,1
320,12,497,1
321,12,244,1
322,12,630,1
323,12,73,1
324,12,651,1
325,12,431,1
326,12,523,1
327,12,611,1
328,12,358,1
329,12,658,1
330,12,576,1
331,12,564,1
332,12,188,1
333,12,541,1
334,12,205,1
335,12,108,1
336,12,615,1
337,12,503,1
338,12,672,1
339,12,281,1
340,12,466,1
341,12,166,1
342,12,240,1
343,12,493,1
344,12,533,1
345,12,294,1
346,12,409,1
347,12,699,1
348,12,532,1
349,12,568,1
350,12,432,1
351,12,251,1
352,12,140,1
353,12,58,1
354,12,602,1
355,12,406,1
356,12,194,1
357,12,482,1
358,12,346,1
359,12,29,1
360,12,136,1
361,12,115,1
362,12,427,1
363,12,239,1
364,12,50,1
365,12,129,1
366,12,580,1
367,12,670,1
368,12,396,1
369,12,171,1
370,12,389,1
371,12,334,1
372,12,216,1
373,12,321,1
374,12,299,1
375,12,488,1
376,12,296,1
377,12,33,1
378,12,633,1
379,12,407,1
380,12,247,1
381,12,25,1
382,12,641,1
383,12,43,1
384,12,290,1
385,12,473,1
386,12,411,1
387,12,221,1
388,12,259,1
389,12,542,1
390,12,506,1
391,12,593,1
392,12,509,1
393,12,666,1
394,12,508,1
395,12,42,1
396,12,264,1
397,12,120,1
398,12,144,1
399,12,268,1
400,12,374,1
401,12,616,1
402,12,105,1
403,12,665,1
404,12,143,1
405,12,271,1
406,12,557,1
407,12,292,1
408,12,227,1
409,12,625,1
410,12,229,1
411,12,380,1
412,12,614,1
413,12,401,1
414,12,428,1
415,12,169,1
416,12,567,1
417,12,369,1
418,12,37,1
419,12,570,1
420,12,552,1
421,12,421,1
422,12,376,1
423,12,133,1
424,12,67,1
425,12,151,1
426,12,504,1
427,12,148,1
428,12,703,1
429,12,75,1
430,12,220,1
431,12,643,1
432,12,230,1
433,12,575,1
434,12,322,1
435,12,348,1
436,12,66,1
437,12,620,1
438,12,306,1
439,12,603,1
440,12,410,1
441,12,236,1
442,12,141,1
443,12,336,1
444,12,626,1
445,12,109,1
446,12,286,1
447,12,673,1
448,12,387,1
449,12,198,1
450,12,454,1
451,12,398,1
452,12,516,1
453,12,627,1
454,12,498,1
455,12,267,1
456,12,562,1
457,12,605,1
458,12,38,1
459,12,558,1
460,12,160,1
461,12,371,1
462,12,446,1
463,12,26,1
464,12,163,1
465,12,103,1
466,12,515,1
467,12,451,1
468,12,11,1
469,12,581,1
470,12,550,1
471,12,591,1
472,12,86,1
473,12,537,1
474,12,308,1
475,12,648,1
476,12,452,1
477,12,204,1
478,12,556,1
479,12,667,1
480,12,192,1
481,12,440,1
482,12,443,1
483,12,234,1
484,12,327,1
485,12,320,1
486,12,4,1
487,12,5,1
488,12,175,1
489,12,634,1
490,12,310,1
491,12,232,1
492,12,481,1
493,12,622,1
494,12,621,1
495,12,612,1
496,12,512,1
497,12,654,1
498,12,563,1
499,12,660,1
500,12,278,1
501,12,326,1
502,12,150,1
503,12,142,1
504,12,62,1
505,12,652,1
506,12,510,1
507,12,664,1
508,12,203,1
509,12,93,1
510,12,323,1
511,12,78,1
512,12,438,1
513,12,366,1
514,12,613,1
515,12,45,1
516,12,68,1
517,12,444,1
518,12,382,1
519,12,253,1
520,12,360,1
521,12,261,1
522,12,138,1
523,12,653,1
524,12,393,1
525,12,437,1
526,12,394,1
527,12,69,1
528,12,146,1
529,12,477,1
530,12,233,1
531,12,549,1
532,12,270,1
533,12,54,1
534,12,345,1
535,12,367,1
536,12,404,1
537,12,237,1
538,12,390,1
539,12,215,1
540,12,135,1
541,12,315,1
542,12,425,1
543,12,3,1
544,12,538,1
545,12,119,1
546,12,385,1
547,12,424,1
548,12,181,1
549,12,693,1
550,12,338,1
551,12,551,1
552,12,82,1
553,12,584,1
554,12,499,1
555,12,598,1
556,12,586,1
557,12,379,1
558,12,453,1
559,12,22,1
560,12,528,1
561,12,596,1
562,12,201,1
563,12,364,1
564,12,696,1
565,12,172,1
566,12,263,1
567,12,585,1
568,12,629,1
569,12,56,1
570,12,113,1
571,12,675,1
572,12,511,1
573,12,588,1
574,12,231,1
575,12,295,1
576,12,467,1
577,12,272,1
578,12,513,1
579,12,561,1
580,12,507,1
581,12,655,1
582,12,553,1
583,12,284,1
584,12,81,1
585,12,526,1
586,12,324,1
587,12,325,1
588,12,312,1
589,12,525,1
590,12,430,1
591,12,32,1
592,12,309,1
593,12,465,1
594,12,14,1
595,12,165,1
596,12,214,1
597,12,74,1
598,12,260,1
599,12,23,1
600,12,519,1
601,12,351,1
602,12,485,1
603,12,41,1
604,12,637,1
605,12,154,1
606,12,555,1
607,12,207,1
608,12,125,1
609,12,266,1
610,12,335,1
611,12,0,1
612,12,464,1
613,12,302,1
614,12,470,1
615,12,76,1
616,12,118,1
617,12,459,1
618,12,548,1
619,12,250,1
620,12,368,1
621,12,330,1
622,12,469,1
623,12,44,1
624,12,158,1
625,12,328,1
626,12,400,1
627,12,300,1
628,12,47,1
629,12,90,1
630,12,152,1
631,12,97,1
632,12,344,1
633,12,590,1
634,12,147,1
635,12,423,1
636,12,578,1
637,12,305,1
638,12,301,1
639,12,597,1
640,12,357,1
641,12,486,1
642,12,647,1
643,12,6,1
644,12,39,1
645,12,619,1
646,12,128,1
647,12,349,1
648,12,698,1
649,12,501,1
650,12,55,1
651,12,450,1
652,12,30,1
653,12,293,1
654,12,514,1
655,12,447,1
656,12,413,1
657,12,202,1
658,12,110,1
659,12,531,1
660,12,682,1
661,12,10,1
662,12,405,1
663,12,370,1
664,12,700,1
665,12,361,1
666,12,691,1
667,12,106,1
668,12,123,1
669,12,183,1
670,12,298,1
671,12,657,1
672,12,417,1
673,12,458,1
674,12,472,1
675,12,209,1
676,12,89,1
677,12,617,1
678,12,412,1
679,12,442,1
680,12,210,1
681,12,71,1
682,12,16,1
683,12,399,1
684,12,60,1
685,12,496,1
686,12,609,1
687,12,435,1
688,12,187,1
689,12,582,1
690,12,566,1
691,12,112,1
692,12,139,1
693,12,353,1
694,12,383,1
695,12,83,1
696,12,686,1
697,12,161,1
698,12,439,1
699,12,274,1
700,12,623,1
701,12,688,1
702,12,317,1
703,12,378,1
704,12,149,1
705,12,661,1
706,44,454,1
707,44,165,1
708,44,581,1
709,44,81,1
710,44,392,1
711,44,495,1
712,44,619,1
713,44,79,1
714,44,457,1
715,44,253,1
716,44,18,1
717,44,37,1
718,44,334,1
719,44,345,1
720,44,22,1
721,44,590,1
722,44,692,1
723,44,288,1
724,44,589,1
725,44,315,1
726,44,468,1
727,44,435,1
728,44,640,1
729,44,512,1
730,44,108,1
731,44,283,1
732,44,220,1
733,44,168,1
734,44,26,1
735,44,698,1
736,44,349,1
737,44,2,1
738,44,46,1
739,44,84,1
740,44,407,1
741,44,45,1
742,44,28,1
743,44,30,1
744,44,646,1
745,44,194,1
746,44,230,1
747,44,430,1
748,44,214,1
749,44,414,1
750,44,630,1
751,44,54,1
752,44,94,1
753,44,174,1
754,44,204,1
755,44,49,1
756,44,232,1
757,44,672,1
758,44,262,1
759,44,375,1
760,44,563,1
761,44,1,1
762,44,123,1
763,44,134,1
764,44,177,1
765,44,148,1
766,44,286,1
767,44,21,1
768,44,87,1
769,44,12,1
770,44,356,1
771,44,486,1
772,44,676,1
773,44,641,1
774,44,137,1
775,44,57,1
776,44,59,1
777,44,647,1
778,44,127,1
779,44,61,1
780,44,700,1
781,44,578,1
782,44,130,1
783,44,229,1
784,44,438,1
785,44,447,1
786,44,528,1
787,44,344,1
788,44,439,1
789,44,478,1
790,44,540,1
791,44,661,1
792,44,113,1
793,44,313,1
794,44,198,1
795,44,171,1
796,44,104,1
797,44,539,1
798,44,616,1
799,44,522,1
800,44,437,1
801,44,569,1
802,44,694,1
803,44,575,1
804,44,218,1
805,44,320,1
806,44,298,1
807,44,116,1
808,44,559,1
809,44,162,1
810,44,653,1
811,44,246,1
812,44,32,1
813,44,393,1
814,44,423,1
815,44,261,1
816,44,75,1
817,44,626,1
818,44,461,1
819,44,588,1
820,44,43,1
821,44,610,1
822,44,190,1
823,44,396,1
824,44,364,1
825,44,312,1
826,44,73,1
827,44,186,1
828,44,264,1
829,44,441,1
830,44,324,1
831,44,271,1
832,44,664,1
833,44,466,1
834,44,256,1
835,44,3,1
836,44,440,1
837,44,673,1
838,44,371,1
839,44,138,1
840,44,56,1
841,44,58,1
842,44,455,1
843,44,62,1
844,44,63,1
845,44,675,1
846,44,260,1
847,44,157,1
848,44,573,1
849,44,132,1
850,44,568,1
851,44,651,1
852,44,425,1
853,44,654,1
854,44,309,1
855,44,637,1
856,44,526,1
857,44,688,1
858,44,53,1
859,44,6,1
860,44,533,1
861,44,268,1
862,44,326,1
863,44,120,1
864,44,102,1
865,44,331,1
866,44,556,1
867,44,603,1
868,44,193,1
869,44,358,1
870,44,142,1
871,44,450,1
872,44,469,1
873,44,216,1
874,44,485,1
875,44,167,1
876,44,624,1
877,44,39,1
878,44,111,1
879,44,346,1
880,44,304,1
881,44,289,1
882,44,338,1
883,44,400,1
884,44,530,1
885,44,577,1
886,44,426,1
887,44,360,1
888,44,100,1
889,44,376,1
890,44,471,1
891,44,221,1
892,44,489,1
893,44,224,1
894,44,476,1
895,44,614,1
896,44,650,1
897,44,535,1
898,44,255,1
899,44,25,1
900,44,543,1
901,44,209,1
902,44,15,1
903,44,357,1
904,44,555,1
905,44,265,1
906,44,537,1
907,44,66,1
908,44,390,1
909,44,310,1
910,44,680,1
911,44,521,1
912,44,76,1
913,44,359,1
914,44,311,1
915,44,534,1
916,44,285,1
917,44,674,1
918,44,219,1
919,44,118,1
920,44,238,1
921,44,696,1
922,44,605,1
923,44,585,1
924,44,452,1
925,44,618,1
926,44,330,1
927,44,64,1
928,44,518,1
929,44,538,1
930,44,532,1
931,44,516,1
932,44,513,1
933,44,634,1
934,44,546,1
935,44,621,1
936,44,625,1
937,44,192,1
938,44,553,1
939,44,51,1
940,44,325,1
941,44,565,1
942,44,412,1
943,44,599,1
944,44,69,1
945,44,508,1
946,44,531,1
947,44,294,1
948,44,352,1
949,44,183,1
950,44,456,1
951,44,203,1
952,44,175,1
953,44,31,1
954,44,369,1
955,44,443,1
956,44,413,1
957,44,284,1
958,44,72,1
959,44,233,1
960,44,105,1
961,44,391,1
962,44,607,1
963,44,397,1
964,44,389,1
965,44,47,1
966,44,278,1
967,44,266,1
968,44,529,1
969,44,199,1
970,44,350,1
971,44,235,1
972,44,77,1
973,44,195,1
974,44,657,1
975,44,301,1
976,44,71,1
977,44,207,1
978,44,274,1
979,44,433,1
980,44,686,1
981,44,467,1
982,44,33,1
983,44,131,1
984,44,687,1
985,44,179,1
986,44,42,1
987,44,379,1
988,44,611,1
989,44,409,1
990,44,422,1
991,44,210,1
992,44,106,1
993,44,243,1
994,44,432,1
995,44,155,1
996,44,173,1
997,44,321,1
998,44,259,1
999,44,633,1
1000,44,144,1
1001,44,591,1
1002,44,567,1
1003,44,245,1
1004,44,598,1
1005,44,541,1
1006,44,496,1
1007,44,227,1
1008,44,683,1
1009,44,463,1
1010,44,586,1
1011,44,380,1
1012,44,406,1
1013,44,428,1
1014,44,126,1
1015,44,340,1
1016,44,328,1
1017,44,465,1
1018,44,154,1
1019,44,145,1
1020,44,296,1
1021,44,442,1
1022,44,460,1
1023,44,196,1
1024,44,398,1
1025,44,685,1
1026,44,305,1
1027,44,244,1
1028,44,525,1
1029,44,509,1
1030,44,152,1
1031,44,612,1
1032,44,217,1
1033,44,368,1
1034,44,365,1
1035,44,697,1
1036,44,636,1
1037,44,503,1
1038,44,703,1
1039,44,133,1
1040,44,254,1
1041,44,431,1
1042,44,281,1
1043,44,332,1
1044,44,213,1
1045,44,92,1
1046,44,153,1
1047,44,89,1
1048,44,519,1
1049,44,667,1
1050,44,660,1
1051,44,363,1
1052,44,353,1
1053,78,617,1
1054,78,546,1
1055,78,545,1
1056,78,302,1
1057,78,442,1
1058,78,126,1
1059,78,45,1
1060,78,372,1
1061,78,190,1
1062,78,79,1
1063,78,269,1
1064,78,414,1
1065,78,486,1
1066,78,530,1
1067,78,228,1
1068,78,561,1
1069,78,685,1
1070,78,141,1
1071,78,173,1
1072,78,76,1
1073,78,267,1
1074,78,17,1
1075,78,77,1
1076,78,298,1
1077,78,464,1
1078,78,168,1
1079,78,677,1
1080,78,415,1
1081,78,41,1
1082,78,450,1
1083,78,48,1
1084,78,155,1
1085,78,341,1
1086,78,487,1
1087,78,471,1
1088,78,307,1
1089,78,474,1
1090,78,650,1
1091,78,548,1
1092,78,496,1
1093,78,152,1
1094,78,97,1
1095,78,633,1
1096,78,56,1
1097,78,400,1
1098,78,641,1
1099,78,696,1
1100,78,359,1
1101,78,505,1
1102,78,149,1
1103,78,261,1
1104,78,621,1
1105,78,585,1
1106,78,369,1
1107,78,420,1
1108,78,348,1
1109,78,31,1
1110,78,681,1
1111,78,35,1
1112,78,87,1
1113,78,541,1
1114,78,81,1
1115,78,690,1
1116,78,452,1
1117,78,638,1
1118,78,686,1
1119,78,529,1
1120,78,688,1
1121,78,144,1
1122,78,405,1
1123,78,589,1
1124,78,132,1
1125,78,526,1
1126,78,311,1
1127,78,509,1
1128,78,610,1
1129,78,284,1
1130,78,196,1
1131,78,157,1
1132,78,579,1
1133,78,82,1
1134,78,485,1
1135,78,382,1
1136,78,329,1
1137,78,317,1
1138,78,416,1
1139,78,275,1
1140,78,479,1
1141,78,279,1
1142,78,366,1
1143,78,520,1
1144,78,343,1
1145,78,455,1
1146,78,161,1
1147,78,252,1
1148,78,177,1
1149,78,473,1
1150,78,289,1
1151,78,18,1
1152,78,457,1
1153,78,528,1
1154,78,694,1
1155,78,181,1
1156,78,133,1
1157,78,357,1
1158,78,613,1
1159,78,310,1
1160,78,100,1
1161,78,691,1
1162,78,494,1
1163,78,335,1
1164,78,590,1
1165,78,14,1
1166,78,701,1
1167,78,240,1
1168,78,674,1
1169,78,46,1
1170,78,637,1
1171,78,376,1
1172,78,658,1
1173,78,75,1
1174,78,136,1
1175,78,159,1
1176,78,679,1
1177,78,73,1
1178,78,693,1
1179,78,147,1
1180,78,676,1
1181,78,446,1
1182,78,460,1
1183,78,616,1
1184,78,198,1
1185,78,458,1
1186,78,320,1
1187,78,538,1
1188,78,680,1
1189,78,651,1
1190,78,591,1
1191,78,511,1
1192,78,463,1
1193,78,154,1
1194,78,274,1
1195,78,236,1
1196,78,539,1
1197,78,596,1
1198,78,489,1
1199,78,99,1
1200,78,6,1
1201,78,219,1
1202,78,395,1
1203,78,383,1
1204,78,80,1
1205,78,568,1
1206,78,162,1
1207,78,527,1
1208,78,25,1
1209,78,533,1
1210,78,461,1
1211,78,11,1
1212,78,229,1
1213,78,643,1
1214,78,495,1
1215,78,645,1
1216,78,662,1
1217,78,43,1
1218,78,130,1
1219,78,675,1
1220,78,283,1
1221,78,698,1
1222,78,325,1
1223,78,125,1
1224,78,324,1
1225,78,536,1
1226,78,30,1
1227,78,116,1
1228,78,344,1
1229,78,600,1
1230,78,657,1
1231,78,19,1
1232,78,611,1
1233,78,456,1
1234,78,566,1
1235,78,377,1
1236,78,506,1
1237,78,65,1
1238,78,169,1
1239,78,217,1
1240,78,378,1
1241,78,465,1
1242,78,166,1
1243,78,205,1
1244,78,243,1
1245,78,626,1
1246,78,625,1
1247,78,702,1
1248,78,224,1
1249,78,245,1
1250,78,428,1
1251,78,258,1
1252,78,642,1
1253,78,23,1
1254,78,165,1
1255,78,432,1
1256,78,248,1
1257,78,389,1
1258,78,158,1
1259,78,535,1
1260,78,426,1
1261,78,272,1
1262,78,678,1
1263,78,15,1
1264,78,410,1
1265,78,363,1
1266,78,407,1
1267,78,53,1
1268,78,304,1
1269,78,567,1
1270,78,435,1
1271,78,232,1
1272,78,570,1
1273,78,563,1
1274,78,340,1
1275,78,584,1
1276,78,74,1
1277,78,379,1
1278,78,287,1
1279,78,393,1
1280,78,522,1
1281,78,203,1
1282,78,615,1
1283,78,558,1
1284,78,102,1
1285,78,353,1
1286,78,703,1
1287,78,628,1
1288,78,627,1
1289,78,664,1
1290,78,355,1
1291,78,354,1
1292,78,32,1
1293,78,434,1
1294,78,201,1
1295,78,412,1
1296,78,153,1
1297,78,246,1
1298,78,209,1
1299,78,143,1
1300,78,259,1
1301,78,85,1
1302,78,453,1
1303,78,525,1
1304,78,94,1
1305,78,214,1
1306,78,624,1
1307,78,271,1
1308,78,614,1
1309,78,569,1
1310,78,42,1
1311,78,549,1
1312,78,618,1
1313,78,61,1
1314,78,296,1
1315,78,171,1
1316,78,216,1
1317,78,68,1
1318,78,328,1
1319,78,221,1
1320,78,69,1
1321,78,13,1
1322,78,488,1
1323,78,160,1
1324,78,384,1
1325,78,294,1
1326,78,265,1
1327,78,380,1
1328,78,282,1
1329,78,413,1
1330,78,466,1
1331,78,345,1
1332,78,120,1
1333,78,339,1
1334,78,66,1
1335,78,373,1
1336,78,531,1
1337,78,578,1
1338,78,392,1
1339,78,639,1
1340,94,325,1
1341,94,215,1
1342,94,32,1
1343,94,544,1
1344,94,640,1
1345,94,183,1
1346,94,428,1
1347,94,140,1
1348,94,648,1
1349,94,110,1
1350,94,675,1
1351,94,136,1
1352,94,379,1
1353,94,570,1
1354,94,236,1
1355,94,56,1
1356,94,21,1
1357,94,364,1
1358,94,384,1
1359,94,639,1
1360,94,621,1
1361,94,213,1
1362,94,423,1
1363,94,459,1
1364,94,122,1
1365,94,631,1
1366,94,377,1
1367,94,537,1
1368,94,109,1
1369,94,454,1
1370,94,270,1
1371,94,217,1
1372,94,70,1
1373,94,172,1
1374,94,82,1
1375,94,500,1
1376,94,64,1
1377,94,130,1
1378,94,657,1
1379,94,617,1
1380,94,666,1
1381,94,167,1
1382,94,71,1
1383,94,303,1
1384,94,513,1
1385,94,414,1
1386,94,672,1
1387,94,196,1
1388,94,329,1
1389,94,386,1
1390,94,634,1
1391,94,131,1
1392,94,74,1
1393,94,589,1
1394,94,88,1
1395,94,237,1
1396,94,471,1
1397,94,524,1
1398,94,433,1
1399,94,435,1
1400,94,368,1
1401,94,247,1
1402,94,509,1
1403,94,338,1
1404,94,50,1
1405,94,692,1
1406,94,153,1
1407,94,219,1
1408,94,108,1
1409,94,188,1
1410,94,170,1
1411,94,378,1
1412,94,605,1
1413,94,522,1
1414,94,623,1
1415,94,641,1
1416,94,567,1
1417,94,412,1
1418,94,159,1
1419,94,439,1
1420,94,346,1
1421,94,147,1
1422,94,644,1
1423,94,114,1
1424,94,556,1
1425,94,413,1
1426,94,576,1
1427,94,1,1
1428,94,284,1
1429,94,637,1
1430,94,335,1
1431,94,529,1
1432,94,430,1
1433,94,676,1
1434,94,383,1
1435,94,230,1
1436,94,615,1
1437,94,438,1
1438,94,659,1
1439,94,202,1
1440,94,327,1
1441,94,239,1
1442,94,8,1
1443,94,78,1
1444,94,15,1
1445,94,381,1
1446,94,616,1
1447,94,165,1
1448,94,523,1
1449,94,492,1
1450,94,599,1
1451,94,467,1
1452,94,227,1
1453,94,9,1
1454,94,600,1
1455,94,535,1
1456,94,496,1
1457,94,149,1
1458,94,305,1
1459,94,691,1
1460,94,608,1
1461,94,469,1
1462,94,613,1
1463,94,579,1
1464,94,359,1
1465,94,479,1
1466,94,354,1
1467,94,451,1
1468,94,401,1
1469,94,29,1
1470,94,57,1
1471,94,457,1
1472,94,560,1
1473,94,145,1
1474,94,101,1
1475,94,331,1
1476,94,532,1
1477,94,92,1
1478,94,441,1
1479,94,552,1
1480,94,426,1
1481,94,253,1
1482,94,437,1
1483,94,138,1
1484,94,376,1
1485,94,655,1
1486,94,408,1
1487,94,619,1
1488,94,55,1
1489,94,366,1
1490,94,618,1
1491,94,407,1
1492,94,453,1
1493,94,235,1
1494,94,494,1
1495,94,77,1
1496,94,104,1
1497,94,314,1
1498,94,444,1
1499,94,396,1
1500,94,197,1
1501,94,144,1
1502,94,591,1
1503,94,288,1
1504,94,420,1
1505,94,282,1
1506,94,362,1
1507,94,194,1
1508,94,45,1
1509,94,464,1
1510,94,632,1
1511,94,258,1
1512,94,395,1
1513,94,446,1
1514,94,67,1
1515,94,541,1
1516,94,480,1
1517,94,625,1
1518,94,528,1
1519,94,585,1
1520,94,487,1
1521,94,319,1
1522,94,361,1
1523,94,661,1
1524,94,689,1
1525,94,559,1
1526,94,462,1
1527,94,63,1
1528,94,398,1
1529,94,243,1
1530,94,478,1
1531,94,302,1
1532,94,525,1
1533,94,205,1
1534,94,332,1
1535,94,100,1
1536,94,266,1
1537,94,129,1
1538,94,626,1
1539,94,603,1
1540,94,607,1
1541,94,254,1
1542,94,506,1
1543,94,177,1
1544,94,58,1
1545,94,207,1
1546,94,265,1
1547,94,539,1
1548,94,317,1
1549,94,7,1
1550,94,654,1
1551,94,380,1
1552,94,434,1
1553,94,190,1
1554,94,292,1
1555,94,11,1
1556,94,72,1
1557,94,113,1
1558,94,505,1
1559,94,318,1
1560,94,635,1
1561,94,28,1
1562,94,561,1
1563,94,460,1
1564,94,2,1
1565,94,568,1
1566,94,152,1
1567,94,662,1
1568,94,486,1
1569,94,515,1
1570,94,47,1
1571,94,512,1
1572,94,12,1
1573,94,647,1
1574,94,184,1
1575,94,682,1
1576,94,393,1
1577,94,440,1
1578,94,565,1
1579,94,611,1
1580,94,667,1
1581,94,33,1
1582,94,341,1
1583,94,671,1
1584,94,348,1
1585,94,703,1
1586,94,461,1
1587,94,0,1
1588,94,658,1
1589,94,356,1
1590,94,443,1
1591,94,26,1
1592,94,588,1
1593,94,572,1
1594,94,677,1
1595,94,155,1
1596,94,274,1
1597,94,596,1
1598,94,48,1
1599,94,421,1
1600,94,75,1
1601,94,234,1
1602,94,334,1
1603,94,473,1
1604,94,154,1
1605,94,193,1
1606,94,148,1
1607,94,527,1
1608,94,142,1
1609,94,636,1
1610,94,664,1
1611,94,424,1
1612,94,577,1
1613,94,198,1
1614,94,490,1
1615,94,493,1
1616,94,19,1
1617,94,289,1
1618,94,339,1
1619,94,125,1
1620,94,390,1
1621,94,702,1
1622,94,696,1
1623,94,35,1
1624,94,281,1
1625,94,34,1
1626,94,263,1
1627,94,261,1
1628,94,388,1
1629,94,340,1
1630,94,463,1
1631,94,224,1
1632,94,531,1
1633,94,192,1
1634,94,223,1
1635,94,238,1
1636,94,285,1
1637,94,46,1
1638,94,470,1
1639,94,563,1
1640,94,308,1
1641,94,59,1
1642,94,489,1
1643,94,171,1
1644,94,272,1
1645,94,690,1
1646,94,271,1
1647,94,240,1
1648,94,628,1
1649,94,651,1
1650,94,452,1
1651,94,65,1
1652,94,315,1
1653,94,61,1
1654,94,187,1
1655,94,642,1
1656,94,119,1
1657,94,246,1
1658,94,455,1
1659,94,269,1
1660,94,175,1
1661,94,316,1
1662,94,697,1
1663,94,4,1
