,TF,Target,Label
275,4,799,1
276,4,305,1
277,4,259,1
278,4,314,1
279,4,630,1
280,4,1485,1
281,4,1239,1
282,4,1222,1
283,4,154,1
284,4,642,1
285,4,1585,1
286,4,1133,1
287,4,502,1
288,4,691,1
289,4,986,1
290,4,333,1
291,4,688,1
292,4,544,1
293,4,212,1
294,4,1065,1
295,4,1563,1
296,4,1180,1
297,4,989,1
298,4,1055,1
299,4,140,1
300,4,202,1
301,4,324,1
302,4,1317,1
303,4,645,1
304,4,760,1
305,4,1418,1
306,4,80,1
307,4,1420,1
308,4,1043,1
309,4,1556,1
310,4,234,1
311,4,320,1
312,4,1246,1
313,4,398,1
314,4,1088,1
315,4,748,1
316,4,413,1
317,4,768,1
318,4,1294,1
319,4,535,1
320,4,641,1
321,4,934,1
322,4,550,1
323,4,329,1
324,4,205,1
325,4,1085,1
326,4,611,1
327,4,200,1
328,4,784,1
329,4,614,1
330,4,949,1
331,4,577,1
332,4,646,1
333,4,1506,1
334,4,674,1
335,4,1451,1
336,4,498,1
337,4,692,1
338,4,388,1
339,4,1401,1
340,4,483,1
341,4,1057,1
342,4,340,1
343,4,1179,1
344,4,596,1
345,4,400,1
346,4,1039,1
347,4,295,1
348,4,31,1
349,4,125,1
350,4,111,1
351,4,433,1
352,4,27,1
353,4,500,1
354,4,1400,1
355,4,625,1
356,4,23,1
357,4,726,1
358,4,379,1
359,4,1510,1
360,4,1470,1
361,4,609,1
362,4,1266,1
363,4,1115,1
364,4,976,1
365,4,18,1
366,4,1188,1
367,4,54,1
368,4,1520,1
369,4,1302,1
370,4,1155,1
371,4,407,1
372,4,520,1
373,4,1280,1
374,4,1499,1
375,4,241,1
376,4,262,1
377,4,137,1
378,4,255,1
379,4,446,1
380,4,250,1
381,4,570,1
382,4,1587,1
383,4,539,1
384,4,719,1
385,4,872,1
386,4,1405,1
387,4,288,1
388,4,287,1
389,4,166,1
390,4,1269,1
391,4,209,1
392,4,749,1
393,4,1101,1
394,4,1384,1
395,4,393,1
396,4,970,1
397,4,1253,1
398,4,915,1
399,4,994,1
400,4,1213,1
401,4,818,1
402,4,1521,1
403,4,1559,1
404,4,510,1
405,4,1403,1
406,4,301,1
407,4,1134,1
408,4,766,1
409,4,58,1
410,4,849,1
411,4,1159,1
412,4,206,1
413,4,49,1
414,4,530,1
415,4,282,1
416,4,1448,1
417,4,742,1
418,4,1575,1
419,4,1056,1
420,4,1429,1
421,4,883,1
422,4,263,1
423,4,51,1
424,4,201,1
425,4,765,1
426,4,1273,1
427,4,903,1
428,4,513,1
429,4,776,1
430,4,1183,1
431,4,905,1
432,4,1489,1
433,4,694,1
434,4,1171,1
435,4,1496,1
436,4,1026,1
437,4,819,1
438,4,1517,1
439,4,443,1
440,4,113,1
441,4,1440,1
442,4,1174,1
443,4,1264,1
444,4,650,1
445,4,1488,1
446,4,399,1
447,4,1169,1
448,4,1389,1
449,4,1118,1
450,4,294,1
451,4,478,1
452,4,1527,1
453,4,1304,1
454,4,424,1
455,4,1116,1
456,4,578,1
457,4,91,1
458,4,599,1
459,4,1462,1
460,4,175,1
461,4,701,1
462,4,422,1
463,4,307,1
464,4,477,1
465,4,1152,1
466,4,78,1
467,4,1438,1
468,4,911,1
469,14,261,1
470,14,66,1
471,14,125,1
472,14,278,1
473,14,1184,1
474,14,339,1
475,14,1115,1
476,14,359,1
477,14,1389,1
478,14,531,1
479,14,1037,1
480,14,223,1
481,14,355,1
482,14,752,1
483,14,751,1
484,14,616,1
485,14,135,1
486,14,821,1
487,14,489,1
488,14,1003,1
489,14,406,1
490,14,585,1
491,14,4,1
492,14,316,1
493,14,707,1
494,14,763,1
495,14,291,1
496,14,838,1
497,14,1112,1
498,14,511,1
499,54,460,1
500,54,413,1
501,54,492,1
502,54,305,1
503,54,1392,1
504,54,1037,1
505,54,335,1
506,54,1617,1
507,54,210,1
508,54,429,1
509,64,1573,1
510,64,998,1
511,64,87,1
512,64,263,1
513,64,1541,1
514,64,903,1
515,64,893,1
516,64,975,1
517,64,626,1
518,64,1609,1
519,64,756,1
520,64,1569,1
521,64,865,1
522,64,1462,1
523,64,40,1
524,64,1424,1
525,64,1559,1
526,64,992,1
527,64,1306,1
528,64,778,1
529,64,838,1
530,64,98,1
531,64,1489,1
532,64,1394,1
533,64,1596,1
534,64,1326,1
535,64,1347,1
536,64,1248,1
537,64,773,1
538,64,759,1
539,64,156,1
540,64,340,1
541,64,291,1
542,64,239,1
543,64,1015,1
544,64,1271,1
545,64,619,1
546,64,641,1
547,64,650,1
548,64,561,1
549,64,803,1
550,64,152,1
551,64,191,1
552,64,1157,1
553,64,32,1
554,64,705,1
555,64,1538,1
556,64,1221,1
557,64,529,1
558,64,1108,1
559,64,1479,1
560,64,1012,1
561,64,127,1
562,64,1520,1
563,64,180,1
564,64,1608,1
565,64,143,1
566,64,1267,1
567,64,1405,1
568,64,999,1
569,64,460,1
570,64,6,1
571,64,907,1
572,64,385,1
573,64,868,1
574,64,1344,1
575,64,994,1
576,64,1480,1
577,64,271,1
578,64,1570,1
579,64,1095,1
580,64,1251,1
581,64,146,1
582,64,629,1
583,64,721,1
584,64,727,1
585,64,702,1
586,64,1553,1
587,64,367,1
588,64,1023,1
589,64,1540,1
590,64,1371,1
591,64,621,1
592,64,954,1
593,64,478,1
594,64,78,1
595,64,337,1
596,64,1434,1
597,64,539,1
598,64,96,1
599,64,666,1
600,64,513,1
601,64,814,1
602,64,693,1
603,64,704,1
604,64,1499,1
605,64,49,1
606,64,448,1
607,64,117,1
608,64,394,1
609,64,465,1
610,64,1339,1
611,64,137,1
612,64,724,1
613,64,628,1
614,64,942,1
615,64,633,1
616,64,1213,1
617,64,360,1
618,64,487,1
619,64,1420,1
620,64,971,1
621,64,1542,1
622,64,375,1
623,64,549,1
624,64,1197,1
625,64,1143,1
626,64,863,1
627,64,1044,1
628,64,1502,1
629,64,195,1
630,64,1100,1
631,64,336,1
632,64,1074,1
633,64,413,1
634,64,1422,1
635,64,1388,1
636,64,1308,1
637,64,31,1
638,64,1043,1
639,64,1517,1
640,64,1037,1
641,64,770,1
642,64,358,1
643,64,20,1
644,64,1291,1
645,64,227,1
646,64,1186,1
647,64,4,1
648,64,707,1
649,64,223,1
650,64,581,1
651,64,1121,1
652,64,288,1
653,64,995,1
654,64,1400,1
655,64,298,1
656,64,1152,1
657,64,618,1
658,64,1387,1
659,64,1568,1
660,64,177,1
661,64,608,1
662,64,18,1
663,64,565,1
664,64,1475,1
665,64,1358,1
666,64,82,1
667,64,1429,1
668,64,1531,1
669,64,1312,1
670,64,1232,1
671,64,808,1
672,64,1389,1
673,64,380,1
674,64,1041,1
675,64,229,1
676,64,69,1
677,64,611,1
678,64,1212,1
679,64,107,1
680,64,427,1
681,64,590,1
682,64,1539,1
683,64,111,1
684,64,1099,1
685,64,726,1
686,64,944,1
687,64,1116,1
688,64,1533,1
689,64,1384,1
690,64,1258,1
691,64,1260,1
692,64,1452,1
693,64,408,1
694,64,63,1
695,64,1144,1
696,64,762,1
697,64,967,1
698,64,153,1
699,64,1529,1
700,64,339,1
701,64,308,1
702,64,700,1
703,64,356,1
704,64,834,1
705,64,1392,1
706,64,1496,1
707,64,1071,1
708,64,622,1
709,64,290,1
710,64,1276,1
711,64,784,1
712,64,1211,1
713,64,875,1
714,64,1004,1
715,64,165,1
716,64,899,1
717,64,782,1
718,64,811,1
719,64,839,1
720,64,849,1
721,64,351,1
722,64,424,1
723,64,348,1
724,64,200,1
725,64,1234,1
726,64,586,1
727,64,22,1
728,64,491,1
729,64,642,1
730,64,1040,1
731,64,828,1
732,64,767,1
733,64,1460,1
734,64,13,1
735,64,322,1
736,64,953,1
737,64,1534,1
738,64,1478,1
739,64,906,1
740,64,475,1
741,64,690,1
742,64,33,1
743,64,315,1
744,64,1483,1
745,64,1,1
746,64,398,1
747,64,1516,1
748,64,129,1
749,64,1084,1
750,64,962,1
751,64,192,1
752,64,886,1
753,64,167,1
754,64,1279,1
755,64,858,1
756,64,1431,1
757,64,293,1
758,64,1368,1
759,64,1376,1
760,64,221,1
761,64,203,1
762,64,1342,1
763,64,489,1
764,64,890,1
765,64,1064,1
766,64,1582,1
767,64,996,1
768,64,676,1
769,64,1464,1
770,64,1139,1
771,64,547,1
772,64,520,1
773,64,1217,1
774,64,1187,1
775,64,1406,1
776,64,1164,1
777,64,36,1
778,64,406,1
779,64,852,1
780,64,21,1
781,64,1105,1
782,64,661,1
783,64,316,1
784,64,1535,1
785,64,301,1
786,64,1028,1
787,64,332,1
788,64,946,1
789,64,47,1
790,64,983,1
791,64,556,1
792,64,1207,1
793,64,1209,1
794,64,75,1
795,64,514,1
796,64,326,1
797,64,965,1
798,64,1239,1
799,64,616,1
800,64,219,1
801,64,843,1
802,64,526,1
803,64,763,1
804,64,1303,1
805,64,1056,1
806,64,848,1
807,64,1528,1
808,64,1102,1
809,64,725,1
810,64,30,1
811,64,929,1
812,64,286,1
813,64,342,1
814,64,300,1
815,64,993,1
816,64,1324,1
817,64,1035,1
818,64,405,1
819,64,1016,1
820,64,93,1
821,64,1593,1
822,64,485,1
823,64,1202,1
824,64,1255,1
825,64,722,1
826,64,563,1
827,64,1096,1
828,64,171,1
829,64,1432,1
830,64,785,1
831,64,294,1
832,64,500,1
833,64,831,1
834,64,1228,1
835,64,928,1
836,64,1159,1
837,64,703,1
838,64,1317,1
839,64,281,1
840,64,1085,1
841,64,1355,1
842,64,364,1
843,64,23,1
844,139,103,1
845,139,275,1
846,139,1135,1
847,139,784,1
848,139,355,1
849,139,211,1
850,139,650,1
851,139,1119,1
852,139,1617,1
853,139,581,1
854,139,531,1
855,139,738,1
856,139,1297,1
857,139,408,1
858,139,76,1
859,139,679,1
860,139,1580,1
861,139,118,1
862,139,1137,1
863,139,871,1
864,139,550,1
865,139,1572,1
866,139,17,1
867,139,1247,1
868,139,681,1
869,139,475,1
870,139,415,1
871,139,70,1
872,139,1597,1
873,139,145,1
874,139,1352,1
875,139,1217,1
876,139,96,1
877,139,936,1
878,139,1091,1
879,139,1464,1
880,139,158,1
881,139,1468,1
882,139,1173,1
883,139,610,1
884,139,923,1
885,139,1523,1
886,139,80,1
887,139,682,1
888,139,1103,1
889,139,865,1
890,139,269,1
891,139,1026,1
892,139,1022,1
893,139,1158,1
894,139,1181,1
895,139,58,1
896,139,1271,1
897,139,1316,1
898,139,728,1
899,139,1502,1
900,139,165,1
901,139,1394,1
902,139,975,1
903,139,63,1
904,139,416,1
905,139,465,1
906,139,584,1
907,139,1184,1
908,139,350,1
909,139,230,1
910,139,978,1
911,139,1215,1
912,139,1458,1
913,139,769,1
914,139,1293,1
915,139,1469,1
916,139,1387,1
917,139,472,1
918,139,1258,1
919,139,839,1
920,139,1533,1
921,139,389,1
922,139,582,1
923,139,1611,1
924,139,1130,1
925,139,580,1
926,139,1556,1
927,139,1161,1
928,139,1138,1
929,139,32,1
930,139,1476,1
931,139,391,1
932,139,271,1
933,139,1418,1
934,139,911,1
935,139,529,1
936,139,972,1
937,139,1134,1
938,139,1042,1
939,139,698,1
940,139,767,1
941,139,35,1
942,139,1430,1
943,139,821,1
944,139,1424,1
945,139,527,1
946,139,786,1
947,139,298,1
948,139,1538,1
949,139,137,1
950,139,1208,1
951,139,185,1
952,139,1388,1
953,139,1438,1
954,139,620,1
955,139,367,1
956,139,1079,1
957,139,1328,1
958,139,1346,1
959,139,153,1
960,139,599,1
961,139,39,1
962,139,1010,1
963,139,25,1
964,139,296,1
965,139,111,1
966,139,468,1
967,139,1608,1
968,139,1093,1
969,139,1349,1
970,139,934,1
971,139,872,1
972,139,568,1
973,139,882,1
974,139,1563,1
975,139,319,1
976,139,291,1
977,139,228,1
978,139,1188,1
979,139,121,1
980,139,545,1
981,139,818,1
982,139,115,1
983,139,1479,1
984,139,100,1
985,139,961,1
986,139,514,1
987,139,1038,1
988,139,850,1
989,139,21,1
990,139,23,1
991,139,205,1
992,139,79,1
993,139,244,1
994,139,1465,1
995,139,907,1
996,139,1421,1
997,139,28,1
998,139,763,1
999,139,849,1
1000,139,1410,1
1001,139,398,1
1002,139,262,1
1003,139,303,1
1004,139,336,1
1005,139,400,1
1006,139,1163,1
1007,139,1029,1
1008,139,485,1
1009,139,984,1
1010,139,1588,1
1011,139,706,1
1012,139,1515,1
1013,139,1392,1
1014,139,1260,1
1015,139,776,1
1016,139,618,1
1017,139,1294,1
1018,139,645,1
1019,139,1230,1
1020,139,760,1
1021,139,1333,1
1022,139,74,1
1023,139,854,1
1024,139,279,1
1025,139,1066,1
1026,139,322,1
1027,139,69,1
1028,139,8,1
1029,139,144,1
1030,139,1133,1
1031,139,1279,1
1032,139,852,1
1033,139,1203,1
1034,139,353,1
1035,139,1584,1
1036,139,927,1
1037,139,1485,1
1038,139,356,1
1039,139,250,1
1040,139,1527,1
1041,139,1351,1
1042,139,376,1
1043,139,179,1
1044,139,341,1
1045,139,1517,1
1046,139,282,1
1047,139,1015,1
1048,139,260,1
1049,139,196,1
1050,139,1162,1
1051,139,1033,1
1052,139,549,1
1053,139,932,1
1054,139,873,1
1055,139,193,1
1056,139,214,1
1057,139,385,1
1058,139,266,1
1059,139,1353,1
1060,139,241,1
1061,139,1056,1
1062,139,782,1
1063,139,753,1
1064,139,741,1
1065,139,380,1
1066,139,464,1
1067,139,985,1
1068,139,1063,1
1069,139,171,1
1070,139,152,1
1071,139,929,1
1072,139,1250,1
1073,139,497,1
1074,139,204,1
1075,139,1307,1
1076,139,1373,1
1077,139,879,1
1078,139,1147,1
1079,139,576,1
1080,139,484,1
1081,139,858,1
1082,139,1009,1
1083,139,460,1
1084,139,1236,1
1085,139,670,1
1086,139,1456,1
1087,139,1244,1
1088,139,1280,1
1089,139,402,1
1090,139,82,1
1091,139,1365,1
1092,139,1004,1
1093,139,724,1
1094,139,887,1
1095,139,1531,1
1096,139,974,1
1097,139,71,1
1098,139,99,1
1099,139,715,1
1100,139,1520,1
1101,139,1087,1
1102,139,655,1
1103,139,276,1
1104,139,1192,1
1105,139,142,1
1106,139,474,1
1107,139,1025,1
1108,139,65,1
1109,139,312,1
1110,139,345,1
1111,139,954,1
1112,139,661,1
1113,139,1197,1
1114,139,766,1
1115,139,120,1
1116,139,264,1
1117,139,72,1
1118,139,128,1
1119,139,477,1
1120,139,1155,1
1121,139,1012,1
1122,139,226,1
1123,139,845,1
1124,139,1303,1
1125,139,1420,1
1126,139,224,1
1127,139,663,1
1128,139,771,1
1129,139,217,1
1130,139,981,1
1131,139,1461,1
1132,139,242,1
1133,139,1001,1
1134,139,539,1
1135,139,1085,1
1136,139,1272,1
1137,139,973,1
1138,139,560,1
1139,139,1386,1
1140,139,633,1
1141,139,1191,1
1142,139,1061,1
1143,139,1405,1
1144,139,1407,1
1145,139,1553,1
1146,139,60,1
1147,139,183,1
1148,139,64,1
1149,139,1585,1
1150,139,906,1
1151,139,1141,1
1152,139,935,1
1153,139,1023,1
1154,139,433,1
1155,139,1071,1
1156,139,492,1
1157,139,857,1
1158,139,393,1
1159,139,59,1
1160,139,1431,1
1161,139,881,1
1162,139,969,1
1163,139,1074,1
1164,139,696,1
1165,139,1139,1
1166,139,925,1
1167,139,1100,1
1168,139,815,1
1169,139,736,1
1170,139,287,1
1171,139,991,1
1172,139,636,1
1173,139,1239,1
1174,139,22,1
1175,139,1374,1
1176,139,853,1
1177,139,1460,1
1178,139,1487,1
1179,139,731,1
1180,139,1480,1
1181,139,1273,1
1182,139,1488,1
1183,139,498,1
1184,139,892,1
1185,139,1174,1
1186,139,373,1
1187,139,1332,1
1188,139,1341,1
1189,139,57,1
1190,139,308,1
1191,139,630,1
1192,139,325,1
1193,139,458,1
1194,139,1398,1
1195,139,1043,1
1196,139,1449,1
1197,139,628,1
1198,139,612,1
1199,139,157,1
1200,139,1411,1
1201,139,811,1
1202,139,374,1
1203,139,1324,1
1204,139,1496,1
1205,139,830,1
1206,139,1546,1
1207,139,1081,1
1208,139,49,1
1209,139,194,1
1210,139,113,1
1211,139,488,1
1212,139,970,1
1213,139,399,1
1214,139,816,1
1215,139,1003,1
1216,139,1522,1
1217,139,1152,1
1218,139,1082,1
1219,139,62,1
1220,139,410,1
1221,139,511,1
1222,139,51,1
1223,139,1510,1
1224,139,1345,1
1225,139,480,1
1226,139,1573,1
1227,139,937,1
1228,139,1609,1
1229,139,1596,1
1230,139,1486,1
1231,139,1099,1
1232,139,1168,1
1233,139,1364,1
1234,139,1579,1
1235,139,281,1
1236,139,143,1
1237,139,445,1
1238,139,141,1
1239,139,1478,1
1240,139,714,1
1241,139,687,1
1242,139,1443,1
1243,139,837,1
1244,139,1604,1
1245,139,1126,1
1246,139,691,1
1247,139,1241,1
1248,139,1518,1
1249,139,258,1
1250,139,910,1
1251,139,1084,1
1252,139,4,1
1253,139,54,1
1254,139,824,1
1255,139,384,1
1256,139,371,1
1257,139,1059,1
1258,139,692,1
1259,139,87,1
1260,139,755,1
1261,139,949,1
1262,139,952,1
1263,139,918,1
1264,139,825,1
1265,139,101,1
1266,139,45,1
1267,139,1474,1
1268,139,843,1
1269,139,1114,1
1270,139,563,1
1271,139,757,1
1272,139,1290,1
1273,139,1107,1
1274,139,1041,1
1275,139,916,1
1276,139,1562,1
1277,139,566,1
1278,139,644,1
1279,139,255,1
1280,139,561,1
1281,139,342,1
1282,139,1529,1
1283,139,1383,1
1284,139,89,1
1285,139,1164,1
1286,139,247,1
1287,139,1547,1
1288,139,552,1
1289,139,337,1
1290,139,596,1
1291,139,822,1
1292,139,685,1
1293,139,1064,1
1294,139,1078,1
1295,139,652,1
1296,139,996,1
1297,139,1483,1
1298,139,1330,1
1299,139,1285,1
1300,139,938,1
1301,139,104,1
1302,139,1228,1
1303,139,67,1
1304,139,1508,1
1305,139,210,1
1306,139,222,1
1307,139,956,1
1308,139,1619,1
1309,139,199,1
1310,139,1331,1
1311,139,1570,1
1312,139,1453,1
1313,139,976,1
1314,139,578,1
1315,139,848,1
1316,139,1076,1
1317,139,510,1
1318,139,1568,1
1319,139,1021,1
1320,139,725,1
1321,139,197,1
1322,139,1206,1
1323,139,526,1
1324,139,301,1
1325,139,1428,1
1326,139,1171,1
1327,139,558,1
1328,139,517,1
1329,139,521,1
1330,139,772,1
1331,139,695,1
1332,139,983,1
1333,139,998,1
1334,139,1251,1
1335,139,616,1
1336,139,944,1
1337,139,33,1
1338,139,1027,1
1339,139,1384,1
1340,139,705,1
1341,139,10,1
1342,139,542,1
1343,139,676,1
1344,139,1121,1
1345,139,1536,1
1346,139,306,1
1347,139,540,1
1348,139,1075,1
1349,139,844,1
1350,139,452,1
1351,139,626,1
1352,139,1083,1
1353,139,1368,1
1354,139,1235,1
1355,139,688,1
1356,139,227,1
1357,139,1057,1
1358,139,1264,1
1359,139,1263,1
1360,139,500,1
1361,139,1612,1
1362,139,1559,1
1363,139,1143,1
1364,139,851,1
1365,139,36,1
1366,139,627,1
1367,139,834,1
1368,139,886,1
1369,139,1511,1
1370,139,1055,1
1371,139,1357,1
1372,139,1094,1
1373,139,585,1
1374,139,883,1
1375,139,603,1
1376,139,1257,1
1377,139,112,1
1378,139,1020,1
1379,139,796,1
1380,139,1101,1
1381,139,200,1
1382,139,1060,1
1383,139,611,1
1384,139,863,1
1385,139,940,1
1386,139,1150,1
1387,139,754,1
1388,139,146,1
1389,139,1108,1
1390,139,494,1
1391,139,829,1
1392,139,1146,1
1393,139,1054,1
1394,139,332,1
1395,139,718,1
1396,139,759,1
1397,139,1220,1
1398,139,209,1
1399,139,92,1
1400,139,1499,1
1401,139,951,1
1402,139,721,1
1403,139,889,1
1404,139,304,1
1405,139,305,1
1406,139,1473,1
1407,139,777,1
1408,139,294,1
1409,139,390,1
1410,139,259,1
1411,139,280,1
1412,141,350,1
1413,141,46,1
1414,141,1565,1
1415,141,1358,1
1416,141,803,1
1417,141,107,1
1418,141,958,1
1419,141,707,1
1420,141,1432,1
1421,141,850,1
1422,141,498,1
1423,141,533,1
1424,141,1526,1
1425,141,103,1
1426,141,196,1
1427,141,811,1
1428,141,26,1
1429,141,674,1
1430,141,239,1
1431,141,645,1
1432,141,279,1
1433,141,229,1
1434,141,621,1
1435,141,240,1
1436,141,266,1
1437,141,521,1
1438,141,23,1
1439,141,194,1
1440,141,722,1
1441,141,520,1
1442,141,40,1
1443,141,1155,1
1444,141,1017,1
1445,141,537,1
1446,141,833,1
1447,141,936,1
1448,141,251,1
1449,141,626,1
1450,141,1603,1
1451,141,1328,1
1452,141,255,1
1453,141,694,1
1454,141,1011,1
1455,141,1352,1
1456,141,1572,1
1457,141,536,1
1458,141,272,1
1459,141,1186,1
1460,141,263,1
1461,141,1022,1
1462,141,1608,1
1463,141,682,1
1464,141,254,1
1465,141,63,1
1466,141,198,1
1467,141,360,1
1468,141,690,1
1469,141,815,1
1470,141,1443,1
1471,141,635,1
1472,141,788,1
1473,141,750,1
1474,141,9,1
1475,141,565,1
1476,141,1495,1
1477,141,290,1
1478,141,424,1
1479,141,89,1
1480,141,217,1
1481,141,1489,1
1482,141,1459,1
1483,141,798,1
1484,141,1294,1
1485,141,746,1
1486,141,333,1
1487,141,1359,1
1488,141,1195,1
1489,141,639,1
1490,141,385,1
1491,141,346,1
1492,141,882,1
1493,141,634,1
1494,141,754,1
1495,141,1216,1
1496,141,1339,1
1497,141,1210,1
1498,141,1307,1
1499,141,32,1
1500,141,1283,1
1501,141,1068,1
1502,141,983,1
1503,141,8,1
1504,141,796,1
1505,141,460,1
1506,141,1395,1
1507,141,971,1
1508,141,1353,1
1509,141,1157,1
1510,141,919,1
1511,141,807,1
1512,141,1067,1
1513,141,665,1
1514,141,468,1
1515,141,92,1
1516,141,1181,1
1517,141,620,1
1518,141,369,1
1519,141,1576,1
1520,141,637,1
1521,141,900,1
1522,141,1223,1
1523,141,181,1
1524,141,1557,1
1525,141,789,1
1526,141,1415,1
1527,141,633,1
1528,141,759,1
1529,141,271,1
1530,141,775,1
1531,141,992,1
1532,141,573,1
1533,141,472,1
1534,141,1090,1
1535,141,1141,1
1536,141,1035,1
1537,141,278,1
1538,141,906,1
1539,141,569,1
1540,141,1439,1
1541,141,41,1
1542,141,1126,1
1543,141,261,1
1544,141,1145,1
1545,141,726,1
1546,141,284,1
1547,141,459,1
1548,141,892,1
1549,141,814,1
1550,141,1178,1
1551,141,1357,1
1552,141,527,1
1553,141,827,1
1554,141,629,1
1555,141,670,1
1556,141,1208,1
1557,141,571,1
1558,141,897,1
1559,141,1071,1
1560,141,786,1
1561,141,470,1
1562,141,1522,1
1563,141,216,1
1564,141,1413,1
1565,141,561,1
1566,141,570,1
1567,141,1019,1
1568,141,345,1
1569,141,748,1
1570,141,819,1
1571,141,1609,1
1572,141,406,1
1573,141,0,1
1574,141,116,1
1575,141,590,1
1576,141,1119,1
1577,141,177,1
1578,141,1300,1
1579,141,1409,1
1580,141,744,1
1581,141,955,1
1582,141,1102,1
1583,141,817,1
1584,141,1326,1
1585,141,991,1
1586,141,1135,1
1587,141,577,1
1588,141,1114,1
1589,141,137,1
1590,141,706,1
1591,141,101,1
1592,141,36,1
1593,141,616,1
1594,141,1046,1
1595,141,666,1
1596,141,1568,1
1597,141,1610,1
1598,141,438,1
